SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PR,78778,SÃO JOÃO DO TRIUNFO,5004,3758,1870,10904,105,9034,167
PR,78794,SÃO JORGE DO IVAÍ,1467,2235,687,4490,31,3803,70
PR,78816,SÃO JORGE D'OESTE,3136,2979,1238,7514,69,6276,92
PR,78832,SÃO JOSÉ DA BOA VISTA,1035,2514,1094,4750,38,3656,69
PR,78859,SÃO JOSÉ DOS PINHAIS,53446,93417,34482,188936,2688,154454,4903
PR,78875,SÃO MATEUS DO SUL,11063,14619,5565,32023,301,26458,475
PR,78891,SÃO MIGUEL DO IGUAÇU,8553,7678,4882,21497,132,16615,252
PR,78913,SÃO PEDRO DO IVAÍ,2902,2832,1400,7314,49,5914,131
PR,78930,SÃO PEDRO DO PARANÁ,779,1054,426,2323,15,1897,49
PR,78956,SÃO SEBASTIÃO DA AMOREIRA,2884,2465,1419,6955,49,5536,138
PR,78972,SÃO TOMÉ,1191,2545,705,4534,37,3829,56
PR,78999,SAPOPEMA,2101,1818,1266,5329,48,4063,96
PR,79014,SENGÉS,3689,6497,3585,14185,141,10600,273
PR,79030,SERTANEJA,1527,2300,1018,4969,37,3951,87
PR,79057,SERTANÓPOLIS,3195,6835,2802,13211,138,10409,241
PR,79073,SIQUEIRA CAMPOS,5254,6511,3291,15559,160,12268,343
PR,79090,TAMBOARA,1316,1878,650,3989,45,3339,100
PR,79111,TAPEJARA,4988,4045,2237,11578,126,9341,182
PR,79138,TEIXEIRA SOARES,2810,3156,1611,7739,54,6128,108
PR,79154,TELÊMACO BORBA,15393,22517,11091,50405,622,39314,782
PR,79170,TERRA BOA,2977,6928,2320,12520,94,10200,201
PR,79197,TERRA RICA,3750,5484,2487,12086,111,9599,254
PR,79219,TERRA ROXA,4216,5841,2417,12769,107,10352,188
PR,79235,TIBAGI,5015,5739,3744,14831,135,11087,198
PR,79251,TIJUCAS DO SUL,4331,4554,2184,11337,128,9153,140
PR,79278,TOLEDO,28916,45471,16502,93045,726,76543,1430
PR,79294,TOMAZINA,2064,3006,1457,6701,49,5244,125
PR,79316,TUNEIRAS DO OESTE,2792,2548,1212,6710,56,5498,102
PR,79332,UBIRATÃ,5570,7931,2922,16763,122,13841,218
PR,79359,UMUARAMA,21589,36482,17076,77036,673,59960,1216
PR,79375,UNIÃO DA VITÓRIA,11497,19925,9328,41824,381,32496,693
PR,79391,UNIFLOR,1052,721,257,2053,9,1796,14
PR,79413,URAÍ,3036,3672,1456,8431,78,6975,189
PR,79430,WENCESLAU BRAZ,3009,8152,3373,14875,113,11502,228
PR,79456,VERÊ,3359,2288,931,6706,63,5775,65
PR,79472,VITORINO,1639,2306,1054,5084,28,4030,57
PR,79499,XAMBRÊ,2247,1801,943,5089,38,4146,60
PR,79510,ALTÔNIA,4945,6855,2603,14807,178,12204,226
PR,79537,ASSIS CHATEAUBRIAND,8436,11461,4795,25299,202,20504,405
PR,79553,QUEDAS DO IGUAÇU,6810,10361,6466,24060,129,17594,294
PR,79570,CÉU AZUL,2248,4524,1810,8770,45,6960,143
PR,79596,GRANDES RIOS,1553,2238,1534,5416,26,3882,65
PR,79618,INDIANÓPOLIS,1046,1775,587,3519,50,2932,61
PR,79634,MATINHOS,7443,11277,8438,27886,243,19448,485
PR,79650,NOVA AURORA,3431,4247,1894,9818,95,7924,151
PR,79677,NOVA OLÍMPIA,1799,1907,798,4606,43,3808,59
PR,79693,PÉROLA,3592,3035,1327,8167,99,6840,114
PR,79715,SANTA HELENA,8759,7064,4032,20262,142,16230,265
PR,79731,TAPIRA,2013,1717,780,4610,35,3830,65
PR,79758,MARILENA,2748,1664,1434,6020,58,4586,116
PR,79774,FRANCISCO ALVES,1996,2028,922,5070,55,4148,69
PR,79790,NOVA SANTA ROSA,1539,3861,931,6436,43,5505,62
PR,79812,BOA VISTA DA APARECIDA,2727,2179,1617,6674,46,5057,105
PR,79839,BRAGANEY,1746,1937,838,4594,37,3756,36
PR,79855,CAFELÂNDIA,3670,5253,1869,11023,73,9154,158
PR,79871,TRÊS BARRAS DO PARANÁ,3212,3771,1680,8840,66,7160,111
PR,79898,VERA CRUZ DO OESTE,2134,3278,1482,7040,41,5558,105
PR,79910,PRANCHITA,1624,2084,823,4627,36,3804,60
PR,79936,TUPÃSSI,2067,3189,988,6366,35,5378,87
PR,79952,NOVA PRATA DO IGUAÇU,4217,2340,1402,8076,47,6674,70
PR,79979,JESUÍTAS,2542,3225,1047,7035,70,5988,151
PR,79995,SÃO JORGE DO PATROCÍNIO,2122,1901,736,4860,44,4124,57
PR,84514,CANTAGALO,3492,3170,2861,9706,56,6845,127
PR,84530,TURVO,5140,3482,2464,11331,64,8867,181
PR,84557,ALTAMIRA DO PARANÁ,1370,1210,1469,4109,14,2640,46
PR,84573,FIGUEIRA,2431,2376,1886,6843,52,4957,98
PR,84590,LUNARDELLI,1371,1868,825,4163,41,3338,58
PR,84611,SARANDI,27611,20475,12035,62037,816,50002,1100
PR,84638,JURANDA,1654,3167,1081,6029,51,4948,76
PR,84654,DOURADINA,2519,2266,977,5888,35,4911,91
PR,84670,SANTA TEREZINHA DE ITAIPU,4648,8508,3466,16954,129,13488,203
PR,84697,MISSAL,3716,3298,1342,8529,53,7187,120
PR,84719,SÃO JOSÉ DAS PALMEIRAS,1419,1262,535,3289,26,2754,47
RJ,58009,QUISSAMÃ,6883,4590,4147,17083,296,12936,1167
RJ,58017,ANGRA DOS REIS,41014,40997,29470,121898,2315,92428,8102
RJ,58025,QUATIS,3489,3680,1885,9853,195,7968,604
RJ,58033,ARARUAMA,25817,32739,23844,90834,1828,66990,6606
RJ,58041,BELFORD ROXO,162708,54756,68894,319962,7195,251068,26409
RJ,58050,BARRA DO PIRAÍ,26653,23062,15525,71384,1419,55859,4725
RJ,58068,CARDOSO MOREIRA,3939,3365,2776,10910,155,8134,675
RJ,58076,BARRA MANSA,53489,43203,24014,132298,2416,108284,9176
RJ,58084,VARRE-SAI,2221,3089,1729,7669,126,5940,504
RJ,58092,BOM JARDIM,5693,8334,4734,21215,384,16481,2070
RJ,58106,GUAPIMIRIM,13561,11251,9622,37843,736,28221,2673
RJ,58114,BOM JESUS DO ITABAPOANA,9113,10108,7251,28519,335,21268,1712
RJ,58122,QUEIMADOS,52555,20460,22102,104941,2248,82839,7576
RJ,58130,CABO FRIO,38884,50268,38355,139918,2927,101563,9484
RJ,58149,JAPERI,33872,12936,16095,69766,1511,53671,5352
RJ,58157,CACHOEIRAS DE MACACU,16863,12452,10183,44102,975,33919,3629
RJ,58165,COMENDADOR LEVY GASPARIAN,3754,1723,1101,7138,94,6037,466
RJ,58173,CAMBUCI,4558,3366,2500,11250,142,8750,684
RJ,58181,APERIBÉ,3152,3114,1695,8701,138,7006,602
RJ,58190,CAMPOS DOS GOYTACAZES,129689,107652,81254,355014,9596,273760,26823
RJ,58203,RIO DAS OSTRAS,24513,25894,21967,80008,1774,58041,5860
RJ,58211,CANTAGALO,4625,6543,3707,16338,286,12631,1177
RJ,58220,AREAL,3208,3498,1678,9154,195,7476,575
RJ,58238,CARMO,5767,4116,2851,13863,173,11012,956
RJ,58246,PINHEIRAL,7709,4446,2938,16321,202,13383,1026
RJ,58254,CASIMIRO DE ABREU,8409,10315,7181,28527,541,21346,2081
RJ,58262,IGUABA GRANDE,6122,7547,5781,21016,330,15235,1236
RJ,58270,CONCEIÇÃO DE MACABU,5926,4958,4263,16870,370,12607,1353
RJ,58289,SÃO FRANCISCO DE ITABAPOANA,9270,12179,11563,35833,868,24270,1953
RJ,58297,CORDEIRO,4932,5937,3773,16291,342,12518,1307
RJ,58300,CARAPEBUS,4391,3170,2549,11236,310,8687,816
RJ,58319,DUAS BARRAS,2672,3607,1839,9078,157,7239,803
RJ,58327,PORTO REAL,5377,5603,2721,14989,284,12268,1004
RJ,58335,DUQUE DE CAXIAS,290254,130097,128028,620658,14691,492630,57588
RJ,58343,SÃO JOSÉ DE UBÁ,2629,2433,1383,6945,76,5562,424
RJ,58351,ENGENHEIRO PAULO DE FRONTIN,3358,3788,1602,9690,179,8088,763
RJ,58360,TANGUÁ,11858,4480,4804,23074,402,18270,1530
RJ,58378,ITABORAÍ,82860,31252,34691,164992,3549,130301,12640
RJ,58386,MACUCO,2454,2212,1302,6558,95,5256,495
RJ,58394,ITAGUAÍ,36297,23230,19090,86783,2091,67693,6075
RJ,58408,ARMAÇÃO DOS BÚZIOS,7248,8502,5583,23164,460,17581,1371
RJ,58416,ITAOCARA,5877,7237,4054,18801,399,14747,1234
RJ,58424,SEROPÉDICA,23507,13698,11440,53783,1173,42343,3965
RJ,58432,ITAPERUNA,22321,26931,19198,74182,1198,54984,4534
RJ,58440,ITATIAIA,7988,8390,5055,23017,339,17962,1245
RJ,58459,LAJE DO MURIAÉ,2916,1611,1934,7043,106,5109,476
RJ,58467,MESQUITA,58242,32605,28178,133073,2923,104895,11125
RJ,58475,MACAÉ,55213,41302,39321,150802,3686,111481,11280
RJ,58491,MAGÉ,76202,39962,38385,172917,4088,134532,14280
RJ,58513,MANGARATIBA,10002,10870,7634,31175,568,23541,2101
RJ,58530,MARICÁ,37354,26741,20641,92348,1449,71707,6163
RJ,58556,MENDES,5213,5126,3156,14930,272,11774,1163
RJ,58572,MIGUEL PEREIRA,6973,8267,5153,22121,316,16968,1412
RJ,58599,MIRACEMA,8562,5746,6021,22142,382,16121,1431
RJ,58610,NATIVIDADE,3793,4368,2789,12017,141,9228,926
RJ,58637,NILÓPOLIS,56628,35693,24179,129561,2822,105382,10239
RJ,58653,NITERÓI,122285,149084,48032,353029,6171,304997,27457
RJ,58670,NOVA FRIBURGO,37825,59551,34540,149029,3480,114489,13633
RJ,58696,NOVA IGUAÇU,245579,139012,123614,573910,14090,450296,51615
RJ,58718,PARACAMBI,12657,10810,6245,32949,685,26704,2552
RJ,58734,PARAÍBA DO SUL,11027,11315,7769,33389,755,25620,2523
RJ,58750,PARATY,6564,10715,7053,26604,522,19551,1750
RJ,58777,PETRÓPOLIS,60779,103669,56480,244356,5112,187876,18316
RJ,58793,PIRAÍ,8843,6462,3916,20835,312,16919,1302
RJ,58815,PORCIÚNCULA,5201,3838,3926,13985,187,10059,833
RJ,58831,RESENDE,25243,37825,19381,89726,1821,70345,5456
RJ,58858,RIO BONITO,16102,14492,9393,44309,888,34916,3434
RJ,58874,RIO CLARO,5899,4345,3457,14869,212,11412,956
RJ,58890,RIO DAS FLORES,3162,2417,1503,7651,82,6148,487
RJ,58912,SANTA MARIA MADALENA,2238,3046,2182,8343,134,6161,743
RJ,58939,SANTO ANTÔNIO DE PÁDUA,10718,11351,7828,32607,498,24779,2212
RJ,58955,SÃO FIDÉLIS,7486,11990,8468,30182,441,21714,1797
RJ,58971,SÃO GONÇALO,309457,145466,147093,678439,15597,531346,60826
RJ,58998,SÃO JOÃO DA BARRA,10648,12940,7858,34508,836,26650,2226
RJ,59013,SÃO JOÃO DE MERITI,158646,81749,81300,364171,8891,282871,33585
RJ,59030,SÃO PEDRO DA ALDEIA,16725,21883,15703,59406,1226,43703,3869
RJ,59056,SÃO SEBASTIÃO DO ALTO,2708,2068,2073,7525,144,5452,532
RJ,59072,SAPUCAIA,5944,5296,3824,16418,265,12594,1089
RJ,59099,SAQUAREMA,18390,20565,17070,61322,962,44252,4335
RJ,59110,SILVA JARDIM,6243,4784,4545,17057,296,12512,1189
RJ,59137,SUMIDOURO,4169,5368,2689,13241,227,10552,788
RJ,59153,TERESÓPOLIS,25048,59235,29066,124463,2437,95397,8677
RJ,59170,TRAJANO DE MORAIS,3299,2363,2257,8816,164,6559,733
RJ,59196,TRÊS RIOS,27823,15289,12254,60511,1295,48257,3850
RJ,59218,VALENÇA,21176,17916,13876,57863,942,43987,3953
RJ,59234,VASSOURAS,9236,10464,7108,29079,441,21971,1830
RJ,59250,VOLTA REDONDA,90170,71527,41344,221207,3632,179863,14534
RJ,59277,ARRAIAL DO CABO,7531,9211,8120,26918,478,18798,1578
RJ,59293,ITALVA,3542,3961,2650,10900,150,8250,597
RJ,59315,PATY DO ALFERES,8879,6200,5223,21956,313,16733,1341
RJ,59331,SÃO JOSÉ DO VALE DO RIO PRETO,3290,7444,3520,15510,268,11990,988
RJ,60011,RIO DE JANEIRO,1626751,1577972,1110019,4837351,105407,3727332,417202
RN,16004,TENENTE LAURENTINO CRUZ,2753,687,1013,4757,55,3744,249
RN,16012,ACARI,4909,2377,1903,9734,74,7831,471
RN,16020,SERRA DO MEL,4957,1732,1033,8366,119,7333,525
RN,16039,ASSÚ,24993,6162,4501,38849,625,34348,2568
RN,16047,CAIÇARA DO NORTE,2431,973,1515,5232,73,3717,240
RN,16055,AFONSO BEZERRA,5032,1377,2389,9372,78,6983,496
RN,16063,SÃO MIGUEL DO GOSTOSO,3971,1396,1657,7510,89,5853,397
RN,16071,ÁGUA NOVA,1679,172,284,2283,21,1999,127
RN,16080,ITAJÁ,3968,687,720,5794,61,5074,358
RN,16098,ALEXANDRIA,6718,984,1875,10113,52,8238,484
RN,16101,BODÓ,1563,446,682,2903,37,2221,175
RN,16110,ALMINO AFONSO,2905,658,736,4583,49,3847,235
RN,16128,TRIUNFO POTIGUAR,2096,719,810,3846,35,3036,186
RN,16136,ALTO DO RODRIGUES,6643,1693,1792,10815,119,9023,568
RN,16144,FERNANDO PEDROZA,1764,532,625,3097,24,2472,152
RN,16152,ANGICOS,5575,1656,1674,9504,112,7830,487
RN,16160,MAJOR SALES,1810,254,636,2846,18,2210,128
RN,16179,ANTÔNIO MARTINS,3749,614,1227,5945,68,4718,287
RN,16187,VENHA-VER,1969,314,1248,3775,34,2527,210
RN,16195,APODI,18542,3400,4817,28250,299,23433,1192
RN,16209,SERRINHA DOS PINTOS,2216,664,943,4078,59,3135,196
RN,16217,AREIA BRANCA,9477,4528,2877,18927,412,16050,1633
RN,16225,TIBAU,2120,709,424,3543,55,3119,235
RN,16233,ARÊS,5645,2133,1668,10343,149,8675,748
RN,16241,SANTA MARIA,2567,754,932,4556,70,3624,233
RN,16250,CAMPO GRANDE,4798,1199,1795,8236,93,6441,351
RN,16268,RIO DO FOGO,4956,1796,3145,10539,131,7394,511
RN,16276,BAÍA FORMOSA,3496,1360,1942,7216,87,5274,331
RN,16284,PORTO DO MANGUE,2535,775,468,4087,62,3619,247
RN,16292,BARCELONA,1827,1140,624,3895,45,3271,259
RN,16306,JUNDIÁ,1962,713,573,3523,69,2950,206
RN,16314,BENTO FERNANDES,2872,611,882,4643,44,3761,234
RN,16330,BOM JESUS,3678,1727,1151,7089,93,5938,440
RN,16357,BREJINHO,4304,2052,1004,8226,165,7222,701
RN,16373,CAIÇARA DO RIO DO VENTO,1955,653,680,3538,44,2858,206
RN,16390,CAICÓ,23701,9355,8491,44416,552,35925,2317
RN,16411,CAMPO REDONDO,4980,625,1737,7940,93,6203,505
RN,16438,CANGUARETAMA,12502,3615,6118,23839,332,17721,1272
RN,16454,CARAÚBAS,10857,2302,2857,17175,233,14318,926
RN,16470,CARNAÚBA DOS DANTAS,2558,1794,913,5917,107,5004,545
RN,16497,CARNAUBAIS,4986,1187,808,7571,131,6763,459
RN,16519,CEARÁ-MIRIM,29635,6819,11084,51755,783,40671,3434
RN,16535,CERRO CORÁ,3802,1777,2314,8553,100,6239,560
RN,16551,CORONEL EZEQUIEL,2716,729,1087,4879,55,3792,292
RN,16578,CORONEL JOÃO PESSOA,2196,325,1023,3846,37,2823,265
RN,16594,CRUZETA,4267,1112,1345,7103,90,5758,289
RN,16616,CURRAIS NOVOS,13635,8089,8578,33082,447,24504,2333
RN,16632,DOUTOR SEVERIANO,3310,525,1238,5418,41,4180,304
RN,16659,ENCANTO,2784,414,449,3924,30,3475,247
RN,16675,EQUADOR,2303,998,509,4199,75,3690,314
RN,16691,ESPÍRITO SANTO,3444,1778,1834,7559,109,5725,394
RN,16713,EXTREMOZ,10199,4764,3134,19797,277,16663,1423
RN,16730,FELIPE GUERRA,4671,544,641,6196,74,5555,266
RN,16756,FLORÂNIA,4393,1444,1454,7834,86,6380,457
RN,16772,FRANCISCO DANTAS,1589,392,332,2491,23,2159,155
RN,16799,GALINHOS,982,566,545,2203,25,1658,85
RN,16810,GOIANINHA,8019,5248,3129,18197,426,15068,1375
RN,16837,GOVERNADOR DIX-SEPT ROSADO,6924,1305,1480,10610,217,9130,684
RN,16853,GROSSOS,4266,1492,698,7249,229,6551,564
RN,16870,GUAMARÉ,6910,2066,2322,12099,164,9777,637
RN,16896,IELMO MARINHO,5878,1586,1236,9344,103,8108,541
RN,16918,IPANGUAÇU,7300,1636,1527,11339,190,9812,686
RN,16934,IPUEIRA,1104,330,374,1907,20,1533,79
RN,16950,ITAÚ,3119,487,1099,4984,52,3885,227
RN,16977,JAÇANÃ,2513,1613,1630,6309,98,4679,455
RN,16993,JANDAÍRA,3218,983,1305,5898,58,4593,334
RN,17019,JANDUÍS,2476,843,980,4546,58,3566,189
RN,17035,BOA SAÚDE,3437,1631,2095,7782,124,5687,495
RN,17051,JAPI,3145,808,1110,5366,40,4256,263
RN,17078,JARDIM DE ANGICOS,1746,318,563,2762,15,2199,120
RN,17094,JARDIM DE PIRANHAS,6931,1369,2571,11425,89,8854,465
RN,17116,JARDIM DO SERIDÓ,5802,2125,1860,10504,149,8644,568
RN,17132,JOÃO CÂMARA,13355,4382,5784,25229,308,19445,1400
RN,17159,JOÃO DIAS,1478,288,533,2504,27,1971,178
RN,17175,JOSÉ DA PENHA,3326,427,1093,5193,54,4100,293
RN,17191,JUCURUTU,8126,2612,3451,15202,168,11751,845
RN,17213,MESSIAS TARGINO,2333,940,587,4108,47,3521,201
RN,17230,LAGOA D'ANTA,3145,671,1111,5271,56,4160,288
RN,17256,LAGOA DE PEDRAS,3838,915,1383,6572,91,5189,345
RN,17272,LAGOA DE VELHOS,1731,621,407,2980,30,2573,191
RN,17299,LAGOA NOVA,5783,2412,2927,11925,154,8998,649
RN,17310,LAGOA SALGADA,4260,1466,695,7129,156,6434,552
RN,17337,LAJES,4767,1387,2067,8794,75,6727,498
RN,17353,LAJES PINTADAS,2795,606,1094,4885,61,3791,329
RN,17370,LUCRÉCIA,2249,264,415,3076,24,2661,124
RN,17396,LUÍS GOMES,4743,567,2594,8306,49,5712,353
RN,17418,MACAÍBA,25719,9260,6586,46102,829,39516,3708
RN,17434,MACAU,12429,3522,3995,21303,292,17308,1065
RN,17450,MARCELINO VIEIRA,4330,541,1229,6463,45,5234,318
RN,17477,MARTINS,3251,1595,1588,6866,79,5278,353
RN,17493,MAXARANGUAPE,4377,1980,2064,9050,97,6986,532
RN,17515,FRUTUOSO GOMES,2341,430,693,3647,34,2954,149
RN,17531,MONTANHAS,5188,1046,2681,9478,92,6797,471
RN,17558,MONTE ALEGRE,8175,3325,1385,13929,206,12544,838
RN,17574,MONTE DAS GAMELEIRAS,1525,379,746,2815,22,2069,143
RN,17590,MOSSORÓ,86311,38858,16432,160017,3119,143585,15297
RN,17612,NATAL,222777,161154,67298,506566,8864,439268,46473
RN,17639,NÍSIA FLORESTA,8603,4492,2996,17940,445,14944,1404
RN,17655,NOVA CRUZ,13433,5694,7838,28704,365,20866,1374
RN,17671,OLHO D'ÁGUA DO BORGES,2712,445,1113,4477,35,3364,172
RN,17698,OURO BRANCO,2452,748,686,4119,39,3433,194
RN,17710,PARANÁ,2210,230,898,3531,22,2633,171
RN,17736,PARAÚ,2253,543,948,4014,46,3066,224
RN,17752,PARAZINHO,2772,652,1045,4740,35,3695,236
RN,17779,PARELHAS,7647,4693,1724,15391,276,13667,1051
RN,17795,PARNAMIRIM,43667,40194,20537,115232,2040,94695,8794
RN,17817,PASSA E FICA,3922,1861,1863,8293,80,6430,567
RN,17833,PASSAGEM,1905,862,1102,4113,38,3011,206
RN,17850,PATU,5339,1360,1812,9009,84,7197,414
RN,17876,PAU DOS FERROS,11614,3269,2088,18106,187,16018,948
RN,17892,PEDRA GRANDE,1858,773,1056,3955,43,2899,225
RN,17914,PEDRA PRETA,1625,414,769,2997,28,2228,161
RN,17930,PEDRO AVELINO,3256,990,1780,6402,44,4622,332
RN,17957,PEDRO VELHO,6184,1864,3436,12281,146,8845,651
RN,17973,PENDÊNCIAS,6192,1752,2618,11182,100,8564,520
RN,17990,PILÕES,2225,230,683,3301,25,2618,138
RN,18015,POÇO BRANCO,5948,1552,2137,10435,187,8298,611
RN,18031,PORTALEGRE,2801,1427,1452,6208,87,4756,441
RN,18058,SERRA CAIADA,4582,859,1738,7704,70,5966,455
RN,18074,PUREZA,3849,1152,1904,7450,103,5546,442
RN,18090,RAFAEL FERNANDES,2968,389,283,3827,29,3544,158
RN,18112,RIACHO DA CRUZ,1563,489,472,2720,29,2248,167
RN,18139,RIACHO DE SANTANA,2214,263,428,3120,24,2692,191
RN,18155,RIACHUELO,3876,960,906,6079,59,5173,278
RN,18171,RODOLFO FERNANDES,2768,585,951,4551,47,3600,200
RN,18198,RUY BARBOSA,1611,936,629,3390,21,2761,193
RN,18210,SÃO FRANCISCO DO OESTE,2154,639,239,3231,35,2992,164
RN,18236,SANTA CRUZ,13655,4847,5679,26076,337,20397,1558
RN,18252,SANTANA DO SERIDÓ,1454,339,202,2149,34,1947,120
RN,18279,SANTANA DO MATOS,6406,2162,2856,12145,119,9289,602
RN,18295,SANTO ANTÔNIO,10657,2049,4250,18214,197,13964,1061
RN,18317,SÃO BENTO DO NORTE,1713,489,961,3337,28,2376,146
RN,18333,SÃO BENTO DO TRAIRÍ,2186,702,705,3844,40,3139,211
RN,18350,SÃO FERNANDO,1933,678,362,3184,33,2822,178
RN,18376,SÃO GONÇALO DO AMARANTE,32094,13980,13208,65671,1090,52463,5299
RN,18392,SÃO JOÃO DO SABUGI,3562,698,918,5407,38,4489,191
RN,18414,SÃO JOSÉ DE MIPIBU,14413,6069,4247,27568,577,23321,2262
RN,18430,SÃO JOSÉ DO CAMPESTRE,5671,1518,2571,10574,167,8003,647
RN,18457,SÃO JOSÉ DO SERIDÓ,2299,876,548,3987,52,3439,212
RN,18473,SÃO MIGUEL,9598,1861,5852,18663,236,12811,1116
RN,18490,SÃO PAULO DO POTENGI,6487,3314,3023,13805,158,10782,823
RN,18511,SÃO PEDRO,3239,1138,1090,5904,71,4814,366
RN,18538,SÃO RAFAEL,3797,1130,1970,7373,86,5403,390
RN,18554,SÃO TOMÉ,5025,1613,1382,8610,79,7228,511
RN,18570,SÃO VICENTE,2782,859,1045,5095,57,4050,352
RN,18597,SENADOR ELÓI DE SOUZA,2979,792,1191,5330,49,4139,319
RN,18619,SENADOR GEORGINO AVELINO,1933,765,708,3655,57,2947,192
RN,18635,SERRA DE SÃO BENTO,2960,719,1401,5464,63,4063,321
RN,18651,SERRA NEGRA DO NORTE,2941,1503,1547,6300,52,4753,257
RN,18678,SERRINHA,3601,1120,1443,6664,102,5221,398
RN,18694,SEVERIANO MELO,4046,866,1896,7225,71,5329,346
RN,18716,SÍTIO NOVO,2736,618,1257,4920,63,3663,246
RN,18732,TABOLEIRO GRANDE,1463,426,365,2378,9,2013,115
RN,18759,TAIPU,5650,1487,2039,10037,146,7998,715
RN,18775,TANGARÁ,5386,2626,3211,12204,208,8993,773
RN,18791,TENENTE ANANIAS,3981,1471,2170,8081,51,5911,408
RN,18813,TIBAU DO SUL,4449,2858,2099,10221,182,8122,633
RN,18830,TIMBAÚBA DOS BATISTAS,1362,462,359,2315,25,1956,107
RN,18856,TOUROS,12591,3614,5369,23402,337,18033,1491
RN,18872,UMARIZAL,5027,1230,2307,9115,103,6808,448
RN,18899,UPANEMA,5757,2112,1900,10475,138,8575,568
RN,18910,VÁRZEA,2900,920,1000,5091,63,4091,208
RN,18937,RAFAEL GODEIRO,1851,569,348,2951,41,2603,142
RN,18953,VERA CRUZ,3879,2676,976,8456,207,7480,718
RN,18970,VIÇOSA,927,198,427,1685,26,1258,107
RN,18996,VILA FLOR,1532,367,487,2541,33,2054,122
RN,30031,BARAÚNA,9558,4160,2004,17411,301,15407,1388
RO,19,GUAJARÁ-MIRIM,9305,10284,5519,26191,172,20672,911
RO,35,PORTO VELHO,110825,117510,58204,302770,3284,244566,12947
RO,51,JI-PARANÁ,25420,34162,22760,85632,653,62872,2637
RO,78,ARIQUEMES,18287,27470,10992,58992,572,48000,1671
RO,94,CACOAL,14585,27170,16444,60230,483,43786,1548
RO,116,PIMENTA BUENO,6775,10790,7524,26161,252,18637,820
RO,132,VILHENA,14096,24055,15591,55864,584,40273,1538
RO,159,JARU,9673,16716,11896,39623,305,27727,1033
RO,175,OURO PRETO DO OESTE,8186,11711,9093,30067,214,20974,863
RO,191,PRESIDENTE MÉDICI,5217,5893,5364,17074,185,11710,415
RO,213,COSTA MARQUES,3689,2294,2510,8792,49,6282,250
RO,230,COLORADO DO OESTE,4438,5318,3384,13720,146,10336,434
RO,256,ESPIGÃO DO OESTE,6077,9309,5659,21753,221,16094,487
RO,272,CEREJEIRAS,2875,6419,4154,13864,95,9710,321
RO,299,ROLIM DE MOURA,11730,14148,10580,37972,349,27392,1165
RO,310,ALTA FLORESTA DO OESTE,5678,7022,5984,19292,147,13308,461
RO,337,ALVORADA DO OESTE,4582,3871,3986,12861,90,8875,332
RO,353,SANTA LUZIA DO OESTE,2536,2546,2249,7626,62,5377,233
RO,370,NOVA BRASILÂNDIA DO OESTE,4203,6159,3963,14840,103,10877,412
RO,396,MACHADINHO DO OESTE,7776,8171,4784,21355,169,16571,455
RO,418,SÃO MIGUEL DO GUAPORÉ,4825,5983,4259,15537,128,11278,342
RO,434,NOVA MAMORÉ,6305,5748,3300,16064,121,12764,590
RO,450,CABIXI,1597,1836,767,4396,40,3629,156
RO,477,CANDEIAS DO JAMARI,6804,4308,3807,15637,123,11830,595
RO,493,ITAPUÃ DO OESTE,2532,1648,1472,5883,42,4411,189
RO,515,NOVO HORIZONTE DO OESTE,3036,2399,2032,7696,46,5664,183
RO,531,CASTANHEIRAS,1273,793,603,2765,10,2162,86
RO,558,VALE DO PARAÍSO,2299,2318,1930,6719,34,4789,138
RO,566,URUPÁ,3340,3273,2854,9780,69,6926,244
RO,574,MIRANTE DA SERRA,2900,3317,2693,9210,68,6517,232
RO,582,SERINGUEIRAS,3196,3120,2520,9117,60,6597,221
RO,590,THEOBROMA,2469,3119,2496,8336,41,5840,211
RO,604,MINISTRO ANDREAZZA,2417,2719,2021,7382,44,5361,181
RO,612,GOVERNADOR JORGE TEIXEIRA,2388,2592,2422,7673,55,5251,216
RO,620,CACAULÂNDIA,1343,1663,682,3824,30,3142,106
RO,639,ALTO PARAÍSO,4418,4285,2404,11521,93,9117,321
RO,647,RIO CRESPO,968,1056,524,2630,13,2106,69
RO,655,CORUMBIARA,2077,2165,1729,6145,40,4416,134
RO,663,MONTE NEGRO,3245,3997,1970,9566,62,7596,292
RO,671,CAMPO NOVO DE RONDÔNIA,3026,2778,1368,7417,66,6049,179
RO,680,CUJUBIM,3081,4209,2233,9830,86,7597,221
RO,698,VALE DO ANARI,2130,2329,1072,5750,40,4678,179
RO,701,PARECIS,1227,997,1030,3347,18,2317,75
RO,710,SÃO FELIPE DO OESTE,1245,2111,1471,5027,50,3556,150
RO,728,PRIMAVERA DE RONDÔNIA,891,1050,385,2444,28,2059,90
RO,736,ALTO ALEGRE DOS PARECIS,2730,3300,2474,8792,69,6318,219
RO,744,NOVA UNIÃO,1997,2007,1415,5590,39,4175,132
RO,752,TEIXEIRÓPOLIS,1375,1550,1159,4226,39,3067,103
RO,779,BURITIS,6912,9106,4823,21625,201,16802,583
